#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
23454961|2019-11-16T01:07:33.150000|39.7158|15.4353|8.9|BULLETIN-INGV||||ML|3.7|--|Tirreno Meridionale (MARE)
23455081|2019-11-16T02:25:56.830000|39.7227|15.4517|11.7|BULLETIN-INGV||||ML|2.3|--|Tirreno Meridionale (MARE)
23455131|2019-11-16T02:38:39.920000|41.673|14.928|23.4|BULLETIN-INGV||||ML|2.6|--|3 km W San Giuliano di Puglia (CB)
23455311|2019-11-16T03:56:27.730000|39.7102|15.4367|10.9|BULLETIN-INGV||||ML|2.9|--|Tirreno Meridionale (MARE)
23455491|2019-11-16T05:45:53.590000|39.1498|15.7217|76.4|BULLETIN-INGV||||ML|2.2|--|Costa Calabra nord-occidentale (Cosenza)
23458431|2019-11-16T20:27:43.230000|39.7312|15.4602|6.7|BULLETIN-INGV||||ML|2.1|--|Tirreno Meridionale (MARE)
23459241|2019-11-16T23:54:28.420000|39.7278|15.448|8.2|BULLETIN-INGV||||ML|2.7|--|Tirreno Meridionale (MARE)
23459921|2019-11-17T02:48:26.560000|43.4447|11.1192|8.0|BULLETIN-INGV||||ML|2.2|--|3 km N Colle di Val d'Elsa (SI)
23460541|2019-11-17T08:39:09.002000|32.523|-4.3374|9.8|SURVEY-INGV-A||||mb|5.2|--|Morocco
23461721|2019-11-17T11:44:25.790000|39.2173|17.1177|9.1|BULLETIN-INGV||||ML|2.6|--|8 km SE Strongoli (KR)
23461851|2019-11-17T12:21:50.980000|37.3773|15.7323|25.2|BULLETIN-INGV||||ML|2.1|--|Mar Ionio Meridionale (MARE)
23462081|2019-11-17T18:02:03.210000|44.859|10.5603|27.3|BULLETIN-INGV||||ML|2.0|--|2 km NE Poviglio (RE)
23462931|2019-11-18T05:57:27.740000|39.7158|15.4438|9.1|BULLETIN-INGV||||ML|2.3|--|Tirreno Meridionale (MARE)
23462991|2019-11-18T06:04:10.120000|39.7153|15.4652|8.3|BULLETIN-INGV||||ML|2.0|--|Tirreno Meridionale (MARE)
23462971|2019-11-18T06:04:20.730000|39.7288|15.4913|11.1|BULLETIN-INGV||||ML|2.5|--|Tirreno Meridionale (MARE)
23463031|2019-11-18T06:04:53.200000|39.693|15.4362|12.2|BULLETIN-INGV||||ML|2.2|--|Tirreno Meridionale (MARE)
23463191|2019-11-18T07:09:50.730000|46.4553|13.7177|10.2|BULLETIN-INGV||||ML|2.1|--|V3 Tarvisio (ITALIA, AUSTRIA, SLOVENIA)
23463231|2019-11-18T07:16:28.900000|39.6842|15.3992|15.7|BULLETIN-INGV||||ML|3.1|--|Tirreno Meridionale (MARE)
23463531|2019-11-18T09:13:50.510000|38.3187|14.7413|115.6|BULLETIN-INGV||||ML|2.3|--|Costa Siciliana nord-orientale (Messina)
23465121|2019-11-18T23:22:46.650000|37.7858|14.9408|10.1|BULLETIN-INGV||||ML|2.5|--|8 km SE Maletto (CT)
23466801|2019-11-19T13:01:43.140000|38.2902|15.1847|118.4|BULLETIN-INGV||||ML|2.2|--|Costa Siciliana nord-orientale (Messina)
23466851|2019-11-19T13:08:09.120000|37.8728|14.3458|9.0|BULLETIN-INGV||||ML|2.0|--|3 km SE Castel di Lucio (ME)
23467071|2019-11-19T14:56:01.370000|37.8563|14.3423|10.4|BULLETIN-INGV||||ML|2.0|--|4 km SE Castel di Lucio (ME)
23467561|2019-11-19T20:02:37.130000|46.4748|13.0328|7.9|BULLETIN-INGV||||ML|2.5|--|1 km E Arta Terme (UD)
23467921|2019-11-20T01:06:31.170000|38.2717|14.8748|116.0|BULLETIN-INGV||||ML|2.1|--|Costa Siciliana nord-orientale (Messina)
23468211|2019-11-20T04:27:06.559000|13.957|-93.0249|19.5|SURVEY-INGV-A||||Mwp|6.4|--|Off coast of Chiapas, Mexico [Sea: Mexico]
23468751|2019-11-20T08:26:08.156000|53.0227|153.754|477.3|SURVEY-INGV-A||||Mwp|6.3|--|Russia [Sea]
23469211|2019-11-20T10:22:06.370000|38.4073|15.5607|148.1|BULLETIN-INGV||||ML|2.2|--|Tirreno Meridionale (MARE)
23469961|2019-11-20T16:06:48.910000|45.246|11.1717|17.5|BULLETIN-INGV||||ML|2.7|--|4 km E Bovolone (VR)
23470001|2019-11-20T16:07:39.410000|45.2447|11.1737|19.1|BULLETIN-INGV||||ML|2.1|--|5 km E Bovolone (VR)
23470381|2019-11-20T20:22:44.560000|46.2595|9.9983|13.3|BULLETIN-INGV||||ML|2.8|--|9 km N Ponte in Valtellina (SO)
23470541|2019-11-20T23:50:46.211000|19.4555|101.41|11.7|SURVEY-INGV-A||||Mwp|6.1|--|Laos [Sea]
23472321|2019-11-21T12:40:59.380000|41.7707|13.5998|14.4|BULLETIN-INGV||||ML|2.1|--|5 km SE Balsorano (AQ)
23472871|2019-11-21T18:08:52.910000|43.3117|12.3473|21.9|BULLETIN-INGV||||ML|2.4|--|2 km E Umbertide (PG)
23472961|2019-11-21T18:38:29.480000|41.0503|14.7447|10.6|BULLETIN-INGV||||ML|2.3|--|2 km W Ceppaloni (BN)
23473041|2019-11-21T19:04:08.770000|41.7765|13.5898|11.1|BULLETIN-INGV||||ML|2.2|--|4 km SE Balsorano (AQ)
23473131|2019-11-21T19:52:52.910000|37.7705|15.0143|20.5|BULLETIN-INGV||||ML|2.3|--|10 km NW Milo (CT)
23473141|2019-11-21T19:53:18.030000|37.7743|14.9992|21.9|BULLETIN-INGV||||ML|2.4|--|12 km NW Milo (CT)
23473851|2019-11-22T01:45:54.270000|37.9158|15.9102|19.6|BULLETIN-INGV||||ML|2.2|--|Costa Calabra sud-orientale (Reggio di Calabria)
23474071|2019-11-22T03:33:13.310000|40.3865|14.7732|7.2|BULLETIN-INGV||||ML|3.1|--|Golfo di Salerno (Salerno)
23474651|2019-11-22T08:52:51.170000|43.4832|12.9582|35.4|BULLETIN-INGV||||ML|2.3|--|2 km SE Arcevia (AN)
23476071|2019-11-22T16:26:46.110000|39.682|15.9833|34.1|BULLETIN-INGV||||ML|2.7|--|5 km NW San Sosti (CS)
23478941|2019-11-23T11:27:07.810000|38.0037|14.5855|21.3|BULLETIN-INGV||||ML|2.1|--|2 km SW San Fratello (ME)
23479311|2019-11-23T12:11:16.090000|1.6418|132.859|9.8|SURVEY-INGV-A||||Mwp|6.2|--|Indonesia [Sea]
23479741|2019-11-23T13:43:07.770000|38.3597|15.4197|117.6|BULLETIN-INGV||||ML|2.5|--|Costa Siciliana nord-orientale (Messina)
23480371|2019-11-23T16:22:35.730000|42.6482|13.2582|9.7|BULLETIN-INGV||||ML|2.1|--|3 km NW Amatrice (RI)
23480501|2019-11-23T16:34:45.435000|-37.4836|177.249|114.8|SURVEY-INGV-A||||Mwp|6.0|--|Off east coast of North Island, New Zealand [Sea: New Zealand]
23481341|2019-11-24T00:54:03.850000|51.4758|-175.638|19.5|SURVEY-INGV-A||||Mwp|6.4|--|Andreanof Islands, Aleutian Islands, United States [Sea: United States]
23481331|2019-11-24T00:55:43.340000|37.688|13.1662|17.9|BULLETIN-INGV||||ML|2.5|--|5 km SW Contessa Entellina (PA)
23481701|2019-11-24T07:23:39.690000|42.8113|13.101|10.5|BULLETIN-INGV||||ML|2.3|--|2 km N Norcia (PG)
23482971|2019-11-24T20:35:04.710000|41.4672|14.8923|17.0|BULLETIN-INGV||||ML|2.2|--|5 km W Tufara (CB)
23483381|2019-11-24T23:24:32.290000|41.0582|14.7548|8.8|BULLETIN-INGV||||ML|2.2|--|1 km NW Ceppaloni (BN)
23483421|2019-11-24T23:42:24.850000|41.0557|14.762|9.1|BULLETIN-INGV||||ML|2.9|--|1 km N Ceppaloni (BN)
23483871|2019-11-25T05:35:34.180000|37.7813|14.7687|28.5|BULLETIN-INGV||||ML|2.5|--|6 km W Bronte (CT)
23484031|2019-11-25T06:54:00.590000|41.0702|14.7425|10.7|BULLETIN-INGV||||ML|2.7|--|1 km W San Leucio del Sannio (BN)
23485001|2019-11-25T10:27:32.850000|41.0643|14.742|10.2|BULLETIN-INGV||||ML|3.2|--|2 km SW San Leucio del Sannio (BN)
23485211|2019-11-25T11:15:21.120000|41.0637|14.7467|10.5|BULLETIN-INGV||||ML|3.1|--|1 km SW San Leucio del Sannio (BN)
23485291|2019-11-25T11:35:00.690000|41.0488|14.7407|12.0|BULLETIN-INGV||||ML|2.9|--|2 km W Ceppaloni (BN)
23485301|2019-11-25T11:35:22.820000|41.0677|14.7625|11.1|BULLETIN-INGV||||ML|2.4|--|1 km SE San Leucio del Sannio (BN)
23485321|2019-11-25T11:35:40.380000|41.0707|14.7465|7.9|BULLETIN-INGV||||Md|2.4|--|1 km W San Leucio del Sannio (BN)
23485501|2019-11-25T11:52:52.370000|41.07|14.7312|12.7|BULLETIN-INGV||||ML|2.3|--|2 km W San Leucio del Sannio (BN)
23485691|2019-11-25T12:31:42.790000|41.0587|14.7537|10.8|BULLETIN-INGV||||ML|2.3|--|2 km NW Ceppaloni (BN)
23486841|2019-11-26T00:16:55.030000|38.1595|15.1123|8.2|BULLETIN-INGV||||ML|2.4|--|Costa Siciliana nord-orientale (Messina)
23486871|2019-11-26T01:47:56.260000|41.3613|19.5387|21.8|BULLETIN-INGV||||ML|4.4|--|Costa Albanese settentrionale (ALBANIA)
23487321|2019-11-26T02:45:56.090000|38.1547|15.1072|9.6|BULLETIN-INGV||||ML|2.0|--|Costa Siciliana nord-orientale (Messina)
23487611|2019-11-26T02:54:11.280000|41.3998|19.5207|22.1|BULLETIN-INGV||||Mw|6.2|--|Costa Albanese settentrionale (ALBANIA)
23492121|2019-11-26T02:59:24.100000|41.4|19.54|10.0|SURVEY-INGV-CSEM||||mb|5.1|--|Costa Albanese settentrionale (ALBANIA)
23489371|2019-11-26T03:03:00.300000|41.49|19.53|10.0|SURVEY-INGV-CSEM||||mb|5.3|--|Costa Albanese settentrionale (ALBANIA)
23488521|2019-11-26T03:57:53.200000|41.5317|19.4152|10.1|BULLETIN-INGV||||ML|3.9|--|Costa Albanese settentrionale (ALBANIA)
23489911|2019-11-26T05:56:21.940000|41.474|19.5082|21.8|BULLETIN-INGV||||ML|4.3|--|Costa Albanese settentrionale (ALBANIA)
23490711|2019-11-26T06:08:22.850000|41.5355|19.4663|20.2|BULLETIN-INGV||||ML|5.4|--|Costa Albanese settentrionale (ALBANIA)
23490881|2019-11-26T07:12:31.860000|41.5323|19.4898|20.0|BULLETIN-INGV||||ML|3.8|--|Costa Albanese settentrionale (ALBANIA)
23491021|2019-11-26T07:27:02.250000|41.5093|19.4613|18.0|BULLETIN-INGV||||ML|4.8|--|Costa Albanese settentrionale (ALBANIA)
23492041|2019-11-26T09:19:25.935000|43.1631|17.981|10.4|SURVEY-INGV-A||||mb|5.3|--|Bosnia and Herz. [Land]
23492961|2019-11-26T12:14:13.210000|41.4043|19.4698|9.5|BULLETIN-INGV||||ML|4.2|--|Costa Albanese settentrionale (ALBANIA)
23493291|2019-11-26T13:05:00.430000|41.5745|19.6755|36.0|BULLETIN-INGV||||ML|4.7|--|Costa Albanese settentrionale (ALBANIA)
23494341|2019-11-26T17:06:01.900000|41.4777|19.7798|30.4|BULLETIN-INGV||||ML|4.0|--|Costa Albanese settentrionale (ALBANIA)
23494781|2019-11-26T17:19:14.760000|41.5198|19.4773|21.3|BULLETIN-INGV||||ML|4.6|--|Costa Albanese settentrionale (ALBANIA)
23495931|2019-11-27T00:04:17.950000|44.4405|10.6503|30.4|BULLETIN-INGV||||ML|2.2|--|3 km W Prignano sulla Secchia (MO)
23497541|2019-11-27T07:23:37.246000|35.6449|23.2515|19.9|SURVEY-INGV-A||||Mwp|6.0|--|Crete, Greece [Sea: Greece]
23499991|2019-11-27T13:08:25.960000|39.6992|15.4068|19.5|BULLETIN-INGV||||ML|3.0|--|Tirreno Meridionale (MARE)
23500391|2019-11-27T13:46:56.550000|39.684|15.4027|13.5|BULLETIN-INGV||||ML|3.2|--|Tirreno Meridionale (MARE)
23501081|2019-11-27T14:45:24.810000|41.5643|19.5197|25.0|BULLETIN-INGV||||ML|5.4|--|Costa Albanese settentrionale (ALBANIA)
23506081|2019-11-28T10:52:41.880000|41.4478|19.3925|14.4|BULLETIN-INGV||||ML|4.8|--|Costa Albanese settentrionale (ALBANIA)
23509541|2019-11-28T23:00:44.640000|41.367|19.6473|23.2|BULLETIN-INGV||||ML|4.2|--|Costa Albanese settentrionale (ALBANIA)
23511771|2019-11-29T08:54:00.570000|40.642|15.4512|16.5|BULLETIN-INGV||||ML|2.7|--|2 km NE Romagnano al Monte (SA)
23513321|2019-11-29T13:51:39.420000|42.929|13.1497|8.2|BULLETIN-INGV||||ML|2.4|--|2 km SE Ussita (MC)
23515441|2019-11-29T20:59:05.780000|41.0688|14.7372|13.9|BULLETIN-INGV||||ML|2.0|--|2 km W San Leucio del Sannio (BN)
23515471|2019-11-29T21:06:11.840000|42.9777|13.1308|8.6|BULLETIN-INGV||||ML|2.5|--|4 km N Ussita (MC)
23515921|2019-11-30T02:14:45.660000|46.0493|7.3388|10.3|BULLETIN-INGV||||ML|2.8|--|Confine Italia-Svizzera (SVIZZERA)
23516021|2019-11-30T02:26:34.550000|43.3692|12.3903|9.4|BULLETIN-INGV||||ML|2.1|--|5 km E Montone (PG)
23517591|2019-11-30T11:16:16.300000|42.7978|13.097|10.3|BULLETIN-INGV||||ML|2.4|--|1 km NE Norcia (PG)
23518291|2019-11-30T14:16:44.230000|42.4305|13.1778|10.9|BULLETIN-INGV||||ML|2.0|--|5 km SW Cagnano Amiterno (AQ)
23519131|2019-11-30T18:37:41.690000|38.0985|15.0845|7.6|BULLETIN-INGV||||ML|2.3|--|2 km S Falcone (ME)
23519511|2019-11-30T20:53:53.120000|41.5075|19.4788|22.7|BULLETIN-INGV||||ML|4.0|--|Costa Albanese settentrionale (ALBANIA)
23520051|2019-11-30T23:14:38.660000|42.8982|11.7562|5.5|BULLETIN-INGV||||ML|2.2|--|1 km W Radicofani (SI)
23522611|2019-12-01T13:47:42.000000|37.7347|15.064|6.4|BULLETIN-INGV||||ML|2.2|--|5 km W Milo (CT)
23523111|2019-12-01T17:33:16.360000|41.0718|14.7453|15.0|BULLETIN-INGV||||ML|2.0|--|1 km W San Leucio del Sannio (BN)
23523171|2019-12-01T17:41:25.240000|41.0655|14.7537|9.9|BULLETIN-INGV||||ML|2.1|--|1 km SW San Leucio del Sannio (BN)
23524391|2019-12-01T23:48:00.530000|42.8622|13.0923|9.8|BULLETIN-INGV||||ML|2.3|--|5 km E Preci (PG)
23525181|2019-12-02T05:01:56.368000|51.293|-178.143|14.8|SURVEY-INGV-A||||Mwp|6.1|--|Andreanof Islands, Aleutian Islands, United States [Sea: United States]
23525211|2019-12-02T05:09:53.040000|41.0665|14.7345|15.4|BULLETIN-INGV||||ML|2.0|--|2 km W San Leucio del Sannio (BN)
23525901|2019-12-02T08:26:25.640000|41.3837|19.5692|16.6|BULLETIN-INGV||||ML|4.2|--|Costa Albanese settentrionale (ALBANIA)
23526761|2019-12-02T10:58:56.890000|37.7637|14.1773|19.5|BULLETIN-INGV||||ML|2.8|--|5 km SW Gangi (PA)
23526931|2019-12-02T11:16:00.380000|37.7702|14.1317|23.0|BULLETIN-INGV||||ML|2.3|--|4 km SE Petralia Soprana (PA)
23527121|2019-12-02T11:24:26.820000|37.7343|14.1283|27.4|BULLETIN-INGV||||ML|2.0|--|3 km SE Bompietro (PA)
23527301|2019-12-02T11:37:57.670000|37.7688|14.1758|18.8|BULLETIN-INGV||||ML|2.4|--|4 km SW Gangi (PA)
23527351|2019-12-02T11:38:53.090000|37.7635|14.1847|17.3|BULLETIN-INGV||||ML|2.4|--|4 km SW Gangi (PA)
23528061|2019-12-02T14:09:27.790000|37.7575|14.1617|21.9|BULLETIN-INGV||||ML|2.2|--|6 km E Bompietro (PA)
23528381|2019-12-02T15:51:23.700000|37.0048|15.1662|28.1|BULLETIN-INGV||||ML|2.1|--|9 km S Floridia (SR)
23528411|2019-12-02T15:54:12.720000|42.7187|13.0443|10.1|BULLETIN-INGV||||ML|2.2|--|2 km E Cascia (PG)
23528881|2019-12-02T18:11:24.530000|37.65|14.8128|11.1|BULLETIN-INGV||||ML|2.0|--|2 km SW Adrano (CT)
23528961|2019-12-02T19:06:38.420000|43.1085|13.3568|21.4|BULLETIN-INGV||||ML|2.2|--|3 km E San Ginesio (MC)
23529671|2019-12-03T02:27:01.520000|42.6128|13.2118|10.4|BULLETIN-INGV||||ML|2.2|--|4 km E Cittareale (RI)
23530151|2019-12-03T07:19:18.140000|44.1147|8.6678|10.7|BULLETIN-INGV||||ML|2.1|--|Costa Ligure centro-occidentale (Savona)
23530461|2019-12-03T08:46:30.508000|-18.348|-70.4539|9.8|SURVEY-INGV-A||||Mwp|6.0|--|Peru (Peruvian point of view) [Sea]
23531991|2019-12-03T14:56:00.890000|37.7892|14.8328|9.3|BULLETIN-INGV||||ML|2.1|--|Bronte (CT)
23532201|2019-12-03T15:48:00.140000|38.3448|15.4253|120.0|BULLETIN-INGV||||ML|2.2|--|Costa Siciliana nord-orientale (Messina)
23532261|2019-12-03T16:00:35.510000|37.7527|14.9665|24.6|BULLETIN-INGV||||ML|2.9|--|12 km SE Maletto (CT)
23532781|2019-12-03T17:34:06.850000|38.5422|13.4732|17.3|BULLETIN-INGV||||ML|2.7|--|Tirreno Meridionale (MARE)
23533081|2019-12-03T18:08:22.190000|38.2747|14.8438|146.7|BULLETIN-INGV||||ML|2.6|--|Costa Siciliana nord-orientale (Messina)
23533221|2019-12-03T18:40:48.140000|44.3075|7.2522|9.6|BULLETIN-INGV||||ML|2.0|--|3 km E Aisone (CN)
23533611|2019-12-03T21:26:28.280000|44.9558|9.1317|24.6|BULLETIN-INGV||||ML|2.6|--|2 km SW Borgo Priolo (PV)
23533921|2019-12-03T22:33:28.500000|38.4053|15.4658|121.4|BULLETIN-INGV||||ML|2.1|--|Tirreno Meridionale (MARE)
23534091|2019-12-03T23:56:21.150000|42.9698|13.112|8.0|BULLETIN-INGV||||ML|2.0|--|4 km NW Ussita (MC)
23534131|2019-12-04T00:12:09.410000|47.2605|10.9357|11.7|BULLETIN-INGV||||ML|2.0|--|Confine Austria-Germania (AUSTRIA, GERMANIA)
23538351|2019-12-04T20:10:03.534000|-18.9809|169.617|259.8|SURVEY-INGV-A||||Mwp|6.0|--|Vanuatu Islands [Sea: Vanuatu]
23539831|2019-12-05T08:09:15.390000|42.8067|13.1202|10.1|BULLETIN-INGV||||ML|2.3|--|3 km NE Norcia (PG)
23541521|2019-12-05T16:08:25.890000|42.4468|13.2413|11.3|BULLETIN-INGV||||ML|2.5|--|2 km SE Cagnano Amiterno (AQ)
23542371|2019-12-05T22:57:56.120000|42.6133|13.2402|12.0|BULLETIN-INGV||||ML|2.1|--|4 km W Amatrice (RI)
23542681|2019-12-06T00:17:24.120000|40.8255|14.1523|2.6|BULLETIN-INGV||||ML|2.4|--|6 km E Pozzuoli (NA)
23543091|2019-12-06T02:20:48.880000|38.435|13.4195|9.0|BULLETIN-INGV||||ML|2.8|--|Costa Siciliana centro-settentrionale (Palermo)
23545241|2019-12-06T13:04:50.162000|-15.2789|-175.247|10.2|SURVEY-INGV-A||||Mwp|6.0|--|Tonga Islands [Sea: Tonga]
23546171|2019-12-06T18:42:49.890000|39.4073|16.7537|27.1|BULLETIN-INGV||||ML|2.0|--|1 km S Bocchigliero (CS)
23546331|2019-12-06T19:10:06.070000|38.248|15.1562|118.4|BULLETIN-INGV||||ML|2.3|--|Costa Siciliana nord-orientale (Messina)
23546971|2019-12-07T00:10:41.060000|37.565|16.4123|20.3|BULLETIN-INGV||||ML|2.2|--|Mar Ionio Meridionale (MARE)
23547291|2019-12-07T02:29:59.230000|45.3132|10.9493|8.4|BULLETIN-INGV||||ML|3.2|--|1 km SE Vigasio (VR)
23547531|2019-12-07T05:31:02.320000|42.8967|13.1787|9.6|BULLETIN-INGV||||ML|2.6|--|2 km E Castelsantangelo sul Nera (MC)
23547751|2019-12-07T05:54:28.970000|43.8043|11.9878|10.2|BULLETIN-INGV||||ML|2.1|--|2 km W Verghereto (FC)
23550361|2019-12-07T17:42:26.350000|43.1015|13.2827|21.8|BULLETIN-INGV||||ML|2.1|--|2 km E Cessapalombo (MC)
23551301|2019-12-07T21:55:38.130000|42.4628|13.2633|13.7|BULLETIN-INGV||||Mw|3.8|--|2 km NW Barete (AQ)
23551771|2019-12-07T22:16:54.620000|42.4602|13.261|10.6|BULLETIN-INGV||||Mw|3.4|--|2 km W Barete (AQ)
23551931|2019-12-07T22:21:29.090000|42.472|13.2698|11.0|BULLETIN-INGV||||ML|2.2|--|2 km NW Barete (AQ)
23556271|2019-12-08T19:38:54.250000|44.0052|11.3032|7.1|BULLETIN-INGV||||ML|2.6|--|5 km NW Scarperia e San Piero (FI)
23556301|2019-12-08T19:43:41.460000|44.0082|11.3117|8.8|BULLETIN-INGV||||ML|2.0|--|5 km N Scarperia e San Piero (FI)
23556381|2019-12-08T20:13:55.170000|44.0038|11.2982|7.6|BULLETIN-INGV||||ML|2.9|--|5 km E Barberino di Mugello (FI)
23556461|2019-12-08T20:14:33.000000|44.0063|11.3143|7.1|BULLETIN-INGV||||ML|2.0|--|5 km N Scarperia e San Piero (FI)
23556701|2019-12-08T21:04:41.790000|44.0153|11.3163|8.1|BULLETIN-INGV||||ML|2.1|--|6 km N Scarperia e San Piero (FI)
23557421|2019-12-09T02:38:35.990000|44.0067|11.3153|8.1|BULLETIN-INGV||||ML|2.4|--|5 km N Scarperia e San Piero (FI)
23557471|2019-12-09T02:39:38.830000|43.9978|11.3027|6.9|BULLETIN-INGV||||ML|3.2|--|4 km NW Scarperia e San Piero (FI)
23557591|2019-12-09T02:42:52.330000|44.0033|11.3068|7.6|BULLETIN-INGV||||ML|3.4|--|5 km NW Scarperia e San Piero (FI)
23557691|2019-12-09T02:44:46.530000|44.0052|11.3225|8.2|BULLETIN-INGV||||ML|2.0|--|5 km N Scarperia e San Piero (FI)
23557941|2019-12-09T02:55:35.700000|44.0102|11.3133|8.2|BULLETIN-INGV||||ML|2.1|--|5 km N Scarperia e San Piero (FI)
23558041|2019-12-09T03:27:32.590000|41.6885|15.6755|17.9|BULLETIN-INGV||||ML|2.0|--|4 km SE San Marco in Lamis (FG)
23558071|2019-12-09T03:36:52.140000|44.0038|11.324|8.2|BULLETIN-INGV||||ML|2.1|--|4 km N Scarperia e San Piero (FI)
23558121|2019-12-09T03:37:03.940000|44.0047|11.3192|7.3|BULLETIN-INGV||||Mw|4.5|--|5 km N Scarperia e San Piero (FI)
23558211|2019-12-09T03:39:11.660000|43.9963|11.3222|7.3|BULLETIN-INGV||||ML|2.9|--|4 km N Scarperia e San Piero (FI)
23558251|2019-12-09T03:39:37.960000|44.0127|11.2948|8.7|BULLETIN-INGV||||ML|2.5|--|5 km E Barberino di Mugello (FI)
23558291|2019-12-09T03:42:02.130000|43.9983|11.2852|7.1|BULLETIN-INGV||||ML|3.2|--|4 km E Barberino di Mugello (FI)
23558331|2019-12-09T03:42:36.690000|43.9968|11.3223|6.0|BULLETIN-INGV||||ML|3.0|--|4 km N Scarperia e San Piero (FI)
23558381|2019-12-09T03:43:10.810000|44.0225|11.3128|8.4|BULLETIN-INGV||||ML|2.4|--|6 km E Barberino di Mugello (FI)
23558491|2019-12-09T03:46:26.920000|44.008|11.3063|8.6|BULLETIN-INGV||||ML|2.1|--|5 km N Scarperia e San Piero (FI)
23558511|2019-12-09T03:46:40.950000|44.0068|11.3022|7.5|BULLETIN-INGV||||ML|2.4|--|5 km E Barberino di Mugello (FI)
23558631|2019-12-09T03:50:15.170000|44.0102|11.3053|8.1|BULLETIN-INGV||||ML|2.4|--|5 km E Barberino di Mugello (FI)
23558661|2019-12-09T03:50:37.910000|44.0107|11.3173|8.5|BULLETIN-INGV||||ML|2.4|--|5 km N Scarperia e San Piero (FI)
23558711|2019-12-09T03:50:55.410000|44.0047|11.3268|8.5|BULLETIN-INGV||||ML|2.6|--|5 km N Scarperia e San Piero (FI)
23558761|2019-12-09T03:51:23.800000|44.0043|11.3042|8.5|BULLETIN-INGV||||ML|2.1|--|5 km NW Scarperia e San Piero (FI)
23558831|2019-12-09T03:53:11.030000|44.0112|11.3002|8.5|BULLETIN-INGV||||ML|2.0|--|5 km E Barberino di Mugello (FI)
23558871|2019-12-09T03:53:51.080000|44.0068|11.2908|9.0|BULLETIN-INGV||||ML|2.1|--|4 km E Barberino di Mugello (FI)
23558991|2019-12-09T03:56:14.290000|44.0093|11.2962|8.7|BULLETIN-INGV||||ML|2.1|--|5 km E Barberino di Mugello (FI)
23559081|2019-12-09T03:57:48.080000|43.9845|11.3057|6.7|BULLETIN-INGV||||ML|2.8|--|3 km NW Scarperia e San Piero (FI)
23559161|2019-12-09T03:59:40.200000|43.9898|11.3113|8.6|BULLETIN-INGV||||ML|2.9|--|3 km NW Scarperia e San Piero (FI)
23559201|2019-12-09T04:01:35.830000|44.0127|11.2973|8.7|BULLETIN-INGV||||ML|2.3|--|5 km E Barberino di Mugello (FI)
23559291|2019-12-09T04:02:47.020000|44.0065|11.2797|7.2|BULLETIN-INGV||||ML|2.8|--|3 km E Barberino di Mugello (FI)
23559321|2019-12-09T04:03:34.970000|44.011|11.2988|8.7|BULLETIN-INGV||||ML|2.1|--|5 km E Barberino di Mugello (FI)
23559341|2019-12-09T04:03:55.700000|44.0098|11.2985|9.1|BULLETIN-INGV||||ML|2.0|--|5 km E Barberino di Mugello (FI)
23559911|2019-12-09T04:19:28.330000|44.0013|11.3273|9.3|BULLETIN-INGV||||ML|2.0|--|4 km N Scarperia e San Piero (FI)
23559981|2019-12-09T04:20:22.220000|44.0023|11.2912|7.7|BULLETIN-INGV||||ML|2.6|--|4 km E Barberino di Mugello (FI)
23560051|2019-12-09T04:23:20.790000|44.0028|11.2947|6.6|BULLETIN-INGV||||ML|2.9|--|4 km E Barberino di Mugello (FI)
23560081|2019-12-09T04:24:00.110000|44.0043|11.3242|8.1|BULLETIN-INGV||||ML|2.5|--|5 km N Scarperia e San Piero (FI)
23560131|2019-12-09T04:25:27.870000|44.0078|11.2905|7.1|BULLETIN-INGV||||ML|2.7|--|4 km E Barberino di Mugello (FI)
23560271|2019-12-09T04:26:02.790000|44.0115|11.2992|8.9|BULLETIN-INGV||||ML|2.1|--|5 km E Barberino di Mugello (FI)
23560221|2019-12-09T04:26:30.580000|44.014|11.3022|8.2|BULLETIN-INGV||||ML|2.1|--|5 km E Barberino di Mugello (FI)
23560331|2019-12-09T04:29:23.580000|44.0003|11.281|8.2|BULLETIN-INGV||||ML|3.2|--|3 km E Barberino di Mugello (FI)
23560551|2019-12-09T04:38:03.240000|44.0087|11.2947|8.9|BULLETIN-INGV||||ML|2.4|--|4 km E Barberino di Mugello (FI)
23560571|2019-12-09T04:38:13.710000|44.0183|11.3022|8.6|BULLETIN-INGV||||ML|2.4|--|5 km E Barberino di Mugello (FI)
23560621|2019-12-09T04:38:23.070000|43.0423|13.1668|8.4|BULLETIN-INGV||||ML|2.1|--|1 km NE Fiastra (MC)
23561151|2019-12-09T05:17:21.310000|44.0013|11.2987|7.1|BULLETIN-INGV||||ML|2.9|--|5 km NW Scarperia e San Piero (FI)
23561171|2019-12-09T05:19:33.940000|44.0007|11.2898|6.8|BULLETIN-INGV||||ML|3.1|--|4 km E Barberino di Mugello (FI)
23561241|2019-12-09T05:24:03.810000|44.0093|11.3177|7.4|BULLETIN-INGV||||ML|2.4|--|5 km N Scarperia e San Piero (FI)
23561301|2019-12-09T05:29:29.370000|43.9963|11.3132|6.6|BULLETIN-INGV||||ML|3.0|--|4 km N Scarperia e San Piero (FI)
